gene	N_nonsilent	N_silent	N_noncoding	n_nonsilent	n_silent	n_noncoding	nnei	x	X	r_x_X	r_n_N	r_nns_Nns	r_ns_Ns	r_nnc_Nnc	r_nsnc_Nsnc
VPS45	280194	75375	0	0	0	0	50	2	3644666	5.487471e-07	0	0	0	NaN	0
VPS4A	214132	58022	0	0	0	0	50	2	3416732	5.853547e-07	0	0	0	NaN	0
VPS4B	217616	58759	0	0	1	0	50	8	3683660	2.171753e-06	3.618272e-06	0	1.701867e-05	NaN	1.701867e-05
VPS52	350410	101438	0	1	0	0	50	5	3353350	1.491046e-06	2.213134e-06	2.853800e-06	0	NaN	0
VPS53	410040	111756	0	1	0	0	50	7	4186428	1.672070e-06	1.916458e-06	2.438786e-06	0	NaN	0
VPS54	484142	123280	0	0	0	0	50	3	3267791	9.180514e-07	0	0	0	NaN	0
VPS72	171051	53466	0	0	0	0	50	2	2973862	6.725262e-07	0	0	0	NaN	0
VPS8	718575	180096	0	0	1	0	50	5	3909450	1.278952e-06	1.112754e-06	0	5.552594e-06	NaN	5.552594e-06
VRK1	201804	47235	0	0	0	0	50	6	2943846	2.038150e-06	0	0	0	NaN	0
VRK2	262506	63315	0	1	0	0	50	4	3837157	1.042438e-06	3.069170e-06	3.809437e-06	0	NaN	0
VRK3	233763	62913	0	1	1	0	41	5	3202801	1.561134e-06	6.741361e-06	4.277837e-06	1.589497e-05	NaN	1.589497e-05
VSIG1	203814	57486	0	0	0	0	50	4	2957112	1.352671e-06	0	0	0	NaN	0
VSIG10	259357	73298	0	1	0	0	50	2	4343677	4.604394e-07	3.006117e-06	3.855689e-06	0	NaN	0
VSIG10L	391280	139360	0	0	0	0	50	15	7600748	1.973490e-06	0	0	0	NaN	0
VSIG2	153631	49781	0	0	1	0	23	2	1861126	1.074618e-06	4.916131e-06	0	2.008799e-05	NaN	2.008799e-05
VSIG4	192692	54538	0	0	0	0	50	8	3872131	2.066046e-06	0	0	0	NaN	0
VSIG8	195439	59630	0	0	0	0	50	3	3820273	7.852842e-07	0	0	0	NaN	0
VSNL1	95676	22512	0	0	0	0	50	0	4497643	0	0	0	0	NaN	0
VSTM1	119059	30284	0	0	0	0	50	8	4209476	1.900474e-06	0	0	0	NaN	0
VSTM2A	114570	31557	0	0	0	0	50	4	4034271	9.915050e-07	0	0	0	NaN	0
VSTM2B	130851	44823	0	0	0	0	50	15	7506211	1.998345e-06	0	0	0	NaN	0
VSTM2L	96145	29882	0	0	1	0	32	3	2016901	1.487430e-06	7.934808e-06	0	3.346496e-05	NaN	3.346496e-05
VSX1	182374	60233	0	0	0	0	50	6	3828916	1.567023e-06	0	0	0	NaN	0
VSX2	170716	51188	0	1	0	0	50	6	4421464	1.357017e-06	4.506453e-06	5.857682e-06	0	NaN	0
VTA1	152090	39664	0	0	0	0	50	4	2914902	1.372259e-06	0	0	0	NaN	0
VTCN1	136613	38458	0	0	0	0	50	4	2976006	1.344083e-06	0	0	0	NaN	0
VTI1A	109143	27939	0	0	0	0	50	4	2973594	1.345174e-06	0	0	0	NaN	0
VTI1B	112560	31959	0	0	0	0	50	4	4180733	9.567700e-07	0	0	0	NaN	0
VTN	236443	58424	0	0	0	0	50	5	3652840	1.368798e-06	0	0	0	NaN	0
VWA1	202742	67804	0	0	0	0	50	6	3103775	1.933130e-06	0	0	0	NaN	0
VWA2	338350	108272	0	0	0	0	50	1	4082712	2.449352e-07	0	0	0	NaN	0
VWA3A	590203	151286	0	0	0	0	50	8	3821010	2.093687e-06	0	0	0	NaN	0
VWA3B	634691	167902	0	0	0	0	50	9	8271351	1.088093e-06	0	0	0	NaN	0
VWA5A	384044	104587	0	0	0	0	50	6	3714882	1.615125e-06	0	0	0	NaN	0
VWA5B1	577741	172391	0	0	0	0	27	4	2560204	1.562375e-06	0	0	0	NaN	0
VWA5B2	569098	194903	0	0	0	0	27	4	2582716	1.548757e-06	0	0	0	NaN	0
VWC2	153564	44823	0	0	0	0	50	5	3802049	1.315080e-06	0	0	0	NaN	0
VWC2L	110148	26733	0	0	0	0	50	3	4330746	6.927213e-07	0	0	0	NaN	0
VWCE	450374	141370	0	1	0	0	47	5	5127577	9.751194e-07	1.689920e-06	2.220377e-06	0	NaN	0
VWDE	783900	197985	0	0	0	0	27	4	2585798	1.546911e-06	0	0	0	NaN	0
VWF	1362579	374865	0	2	0	0	8	0	758306	0	1.151116e-06	1.467805e-06	0	NaN	0
WAC	314297	87301	0	1	0	0	50	3	2937280	1.021353e-06	2.490052e-06	3.181704e-06	0	NaN	0
WAPAL	583302	149343	0	1	0	0	50	5	3171713	1.576435e-06	1.364918e-06	1.714378e-06	0	NaN	0
WARS	233294	59362	0	0	0	0	50	0	2158874	0	0	0	0	NaN	0
WARS2	176880	51054	0	0	0	0	50	2	3658200	5.467170e-07	0	0	0	NaN	0
WAS	236108	76447	0	0	0	0	50	1	4052495	2.467616e-07	0	0	0	NaN	0
WASF1	262774	81338	0	0	0	0	50	2	3996885	5.003897e-07	0	0	0	NaN	0
WASF2	235438	71891	0	2	0	0	50	6	3492040	1.718193e-06	6.507684e-06	8.494805e-06	0	NaN	0
WASF3	239659	70082	0	0	1	0	50	13	3963720	3.279747e-06	3.228504e-06	0	1.426900e-05	NaN	1.426900e-05
WASH1	223110	65928	0	0	0	0	50	3	4208538	7.128366e-07	0	0	0	NaN	0
WASL	242071	71087	0	1	0	0	50	0	3686340	0	3.193276e-06	4.131019e-06	0	NaN	0
WBP1	126094	39128	0	0	0	0	50	7	3645604	1.920121e-06	0	0	0	NaN	0
WBP11	305922	90048	0	0	0	0	50	4	3011047	1.328442e-06	0	0	0	NaN	0
WBP2	129377	34237	0	0	0	0	50	6	3626442	1.654514e-06	0	0	0	NaN	0
WBP2NL	145055	46297	0	0	1	0	4	1	403407	2.478886e-06	5.225971e-06	0	2.159967e-05	NaN	2.159967e-05
WBP4	190481	44086	0	0	0	0	50	6	3467451	1.730378e-06	0	0	0	NaN	0
WBP5	53734	10988	0	0	0	0	50	1	2412335	4.145361e-07	0	0	0	NaN	0
WBSCR16	219894	68541	0	1	0	0	50	10	3724798	2.684709e-06	3.466986e-06	4.547646e-06	0	NaN	0
WBSCR17	287162	82075	0	2	0	0	50	7	4796128	1.459511e-06	5.416575e-06	6.964710e-06	0	NaN	0
WBSCR22	140767	38525	0	0	0	0	50	3	2911083	1.030544e-06	0	0	0	NaN	0
WBSCR27	115039	37319	0	0	0	0	50	6	3638100	1.649213e-06	0	0	0	NaN	0
WBSCR28	122275	40535	0	0	0	0	50	4	2853865	1.401608e-06	0	0	0	NaN	0
WDFY1	206226	50853	0	0	0	0	50	8	4251552	1.881666e-06	0	0	0	NaN	0
WDFY2	199928	50719	0	0	0	0	50	9	3890757	2.313175e-06	0	0	0	NaN	0
WDFY3	1716071	471211	0	4	0	0	25	0	3061833	0	1.828754e-06	2.330906e-06	0	NaN	0
WDFY4	1528605	440994	0	0	0	0	7	1	1135114	8.809688e-07	0	0	0	NaN	0
WDHD1	558713	142777	0	1	0	0	50	5	3705703	1.349272e-06	1.425537e-06	1.789828e-06	0	NaN	0
WDR1	296743	80534	0	1	0	0	50	0	3418072	0	2.650572e-06	3.369919e-06	0	NaN	0
WDR11	598712	162475	0	0	0	0	13	2	1112200	1.798238e-06	0	0	0	NaN	0
WDR12	211318	54002	0	0	0	0	50	3	2419638	1.239855e-06	0	0	0	NaN	0
WDR13	229944	69546	0	0	0	0	50	3	2915840	1.028863e-06	0	0	0	NaN	0
WDR16	303242	82075	0	0	1	0	50	12	3716021	3.229261e-06	2.595266e-06	0	1.218398e-05	NaN	1.218398e-05
WDR17	650503	171386	0	2	0	0	50	3	3563730	8.418146e-07	2.433419e-06	3.074544e-06	0	NaN	0
WDR18	205556	63181	0	0	0	0	50	3	3903822	7.684777e-07	0	0	0	NaN	0
WDR19	671273	167500	0	1	0	0	14	0	1039840	0	1.192218e-06	1.489707e-06	0	NaN	0
WDR20	281065	79328	0	1	0	0	50	5	4198153	1.191000e-06	2.774749e-06	3.557896e-06	0	NaN	0
WDR24	374530	109277	0	0	0	0	50	3	3011784	9.960874e-07	0	0	0	NaN	0
WDR25	256811	76648	0	0	0	0	50	5	3999833	1.250052e-06	0	0	0	NaN	0
WDR26	319724	89914	0	0	0	0	42	8	2722478	2.938499e-06	0	0	0	NaN	0
WDR27	416874	119796	0	1	0	0	14	0	922590	0	1.863342e-06	2.398806e-06	0	NaN	0
WDR3	466856	123280	0	1	0	0	6	1	432485	2.312219e-06	1.694525e-06	2.141988e-06	0	NaN	0
WDR31	181771	47369	0	2	0	0	50	7	3956551	1.769218e-06	8.728288e-06	1.100286e-05	0	NaN	0
WDR33	705443	199459	0	2	0	0	48	8	4360427	1.834683e-06	2.210184e-06	2.835098e-06	0	NaN	0
WDR34	251317	79730	0	0	0	0	50	4	3442661	1.161892e-06	0	0	0	NaN	0
WDR35	586049	148405	0	0	0	0	50	1	3321592	3.010605e-07	0	0	0	NaN	0
WDR36	465181	126563	0	1	0	0	50	4	3535322	1.131439e-06	1.689920e-06	2.149701e-06	0	NaN	0
WDR37	241401	67536	0	0	0	0	50	10	4687253	2.133446e-06	0	0	0	NaN	0
WDR38	152090	44689	0	0	0	0	50	1	3127091	3.197860e-07	0	0	0	NaN	0
WDR4	201201	57084	0	0	0	0	50	3	3581686	8.375944e-07	0	0	0	NaN	0
WDR41	227264	59764	0	0	0	0	50	2	3724262	5.370191e-07	0	0	0	NaN	0
WDR43	336005	86899	0	0	0	0	50	2	3372914	5.929591e-07	0	0	0	NaN	0
WDR44	448297	118121	0	3	0	0	50	7	4112460	1.702144e-06	5.296442e-06	6.691992e-06	0	NaN	0
WDR45	177885	48441	0	1	0	0	50	7	3701348	1.891203e-06	4.418405e-06	5.621609e-06	0	NaN	0
WDR45L	170917	44354	0	0	1	0	16	1	1060141	9.432708e-07	4.645308e-06	0	2.254588e-05	NaN	2.254588e-05
WDR46	292924	86765	0	0	0	0	50	6	4149645	1.445907e-06	0	0	0	NaN	0
WDR47	451647	119193	0	0	0	0	50	7	3933570	1.779554e-06	0	0	0	NaN	0
WDR48	336876	86832	0	0	0	0	50	4	4404580	9.081456e-07	0	0	0	NaN	0
WDR49	346256	85894	0	0	1	0	3	1	169175	5.911039e-06	2.314011e-06	0	1.164226e-05	NaN	1.164226e-05
WDR5	169443	43416	0	1	0	0	50	7	3334590	2.099209e-06	4.697946e-06	5.901690e-06	0	NaN	0
WDR52	920781	227733	0	1	0	0	50	0	3668518	0	8.706903e-07	1.086035e-06	0	NaN	0
WDR53	169376	49111	0	0	1	0	50	7	3793071	1.845470e-06	4.576931e-06	0	2.036204e-05	NaN	2.036204e-05
WDR54	160733	48709	0	0	0	0	50	3	2593168	1.156886e-06	0	0	0	NaN	0
WDR55	183044	53332	0	1	0	0	50	5	3810357	1.312213e-06	4.230548e-06	5.463167e-06	0	NaN	0
WDR59	478983	129444	0	2	0	0	50	7	4007203	1.746854e-06	3.287165e-06	4.175514e-06	0	NaN	0
WDR5B	155574	44019	0	2	0	0	50	5	5043023	9.914688e-07	1.002039e-05	1.285562e-05	0	NaN	0
WDR6	527089	171587	0	0	0	0	50	5	5225263	9.568896e-07	0	0	0	NaN	0
WDR60	527290	135407	0	1	0	0	50	1	4300730	2.325187e-07	1.508985e-06	1.896490e-06	0	NaN	0
WDR61	152693	39865	0	1	0	0	50	4	2591962	1.543233e-06	5.193240e-06	6.549089e-06	0	NaN	0
WDR62	730367	214333	0	0	0	0	50	3	3426045	8.756452e-07	0	0	0	NaN	0
WDR63	448632	106932	0	2	0	0	33	4	3007094	1.330188e-06	3.599945e-06	4.457997e-06	0	NaN	0
WDR64	537876	135474	0	0	0	0	50	2	4051624	4.936292e-07	0	0	0	NaN	0
WDR65	336608	93532	0	0	0	0	50	2	3747779	5.336494e-07	0	0	0	NaN	0
WDR66	570371	151420	0	0	0	0	31	1	2088457	4.788224e-07	0	0	0	NaN	0
WDR67	529166	131521	0	2	0	0	50	7	4651810	1.504791e-06	3.027152e-06	3.779532e-06	0	NaN	0
WDR69	207767	53131	0	0	1	0	1	1	69010	1.449065e-05	3.832916e-06	0	1.882140e-05	NaN	1.882140e-05
WDR7	715426	205355	0	1	0	0	50	3	4060267	7.388677e-07	1.086035e-06	1.397769e-06	0	NaN	0
WDR70	327161	82276	0	1	0	0	50	2	4889794	4.090152e-07	2.442378e-06	3.056599e-06	0	NaN	0
WDR72	538881	141504	0	1	0	0	50	6	2928972	2.048500e-06	1.469756e-06	1.855697e-06	0	NaN	0
WDR73	181436	53131	0	0	0	0	50	5	3781748	1.322140e-06	0	0	0	NaN	0
WDR74	187198	54806	0	0	0	0	50	10	4482501	2.230897e-06	0	0	0	NaN	0
WDR75	413859	103716	0	0	0	0	50	9	3516361	2.559464e-06	0	0	0	NaN	0
WDR76	304984	82745	0	0	0	0	19	1	961919	1.039589e-06	0	0	0	NaN	0
WDR77	166629	47838	0	1	0	0	50	5	3032956	1.648557e-06	4.662722e-06	6.001356e-06	0	NaN	0
WDR78	425651	111421	0	0	0	0	50	8	5005101	1.598369e-06	0	0	0	NaN	0
WDR8	224316	62511	0	0	0	0	50	15	7523899	1.993647e-06	0	0	0	NaN	0
WDR81	897398	293326	0	0	0	0	50	1	3308058	3.022922e-07	0	0	0	NaN	0
WDR82	156311	39463	0	1	0	0	50	4	4223881	9.469964e-07	5.107931e-06	6.397502e-06	0	NaN	0
WDR83	153296	45292	0	0	0	0	50	2	4388969	4.556879e-07	0	0	0	NaN	0
WDR85	218353	61238	0	0	0	0	50	7	4179460	1.674858e-06	0	0	0	NaN	0
WDR86	174870	56481	0	0	0	0	50	4	3034028	1.318379e-06	0	0	0	NaN	0
WDR87	1371021	366423	0	0	0	0	7	1	1060543	9.429132e-07	0	0	0	NaN	0
WDR88	231351	62310	0	0	0	0	50	3	3655520	8.206767e-07	0	0	0	NaN	0
WDR89	184920	49848	0	0	0	0	50	5	5013476	9.973120e-07	0	0	0	NaN	0
WDR90	827517	259692	0	0	0	0	43	7	3093658	2.262694e-06	0	0	0	NaN	0
WDR91	360728	101974	0	0	0	0	50	7	3256535	2.149524e-06	0	0	0	NaN	0
WDR92	175607	46297	0	0	0	0	50	12	4507559	2.662195e-06	0	0	0	NaN	0
WDR93	339087	88038	0	0	0	0	50	3	3101497	9.672748e-07	0	0	0	NaN	0
WDSUB1	233763	61908	0	2	0	0	50	7	3449629	2.029204e-06	6.764275e-06	8.555674e-06	0	NaN	0
WDTC1	329640	90651	0	1	0	0	50	9	3684062	2.442956e-06	2.379304e-06	3.033612e-06	0	NaN	0
WDYHV1	103917	24321	0	0	0	0	50	2	2576083	7.763725e-07	0	0	0	NaN	0
WEE1	309540	88641	0	0	0	0	50	10	3336868	2.996822e-06	0	0	0	NaN	0
WEE2	277179	74169	0	1	0	0	50	4	3182768	1.256768e-06	2.846181e-06	3.607777e-06	0	NaN	0
WFDC1	106061	32026	0	0	0	0	50	7	3923587	1.784082e-06	0	0	0	NaN	0
WFDC10A	38793	10653	0	0	0	0	26	0	2143933	0	0	0	0	NaN	0
WFDC10B	77452	15611	0	0	0	0	50	5	2932925	1.704783e-06	0	0	0	NaN	0
WFDC11	46096	9380	0	0	0	0	50	3	2977413	1.007586e-06	0	0	0	NaN	0
WFDC12	55007	14539	0	0	0	0	50	5	3560581	1.404265e-06	0	0	0	NaN	0
WFDC13	49379	9715	0	0	0	0	50	3	2640537	1.136133e-06	0	0	0	NaN	0
WFDC2	61238	16750	0	0	0	0	50	7	3225916	2.169926e-06	0	0	0	NaN	0
WFDC3	114637	30083	0	0	0	0	50	2	3657195	5.468672e-07	0	0	0	NaN	0
WFDC5	61238	16348	0	0	0	0	50	8	4659515	1.716917e-06	0	0	0	NaN	0
WFDC6	43885	10586	0	0	0	0	50	1	3625370	2.758339e-07	0	0	0	NaN	0
WFDC8	123347	27805	0	0	0	0	50	0	3009841	0	0	0	0	NaN	0
WFDC9	46230	10452	0	0	0	0	50	4	2964616	1.349247e-06	0	0	0	NaN	0
WFIKKN1	251250	81003	0	0	0	0	50	2	3653108	5.474790e-07	0	0	0	NaN	0
WFIKKN2	269139	79596	0	0	0	0	18	2	1115483	1.792945e-06	0	0	0	NaN	0
WFS1	416941	126563	0	0	0	0	28	3	1870238	1.604074e-06	0	0	0	NaN	0
WHAMM	383240	112426	0	0	0	0	50	3	3978795	7.539971e-07	0	0	0	NaN	0
WHSC1	676432	178622	0	2	0	0	50	5	3654850	1.368045e-06	2.339034e-06	2.956690e-06	0	NaN	0
WHSC1L1	718910	183781	0	0	1	0	50	2	4790768	4.174696e-07	1.107799e-06	0	5.441259e-06	NaN	5.441259e-06
WHSC2	254399	79261	0	0	0	0	50	5	4304616	1.161544e-06	0	0	0	NaN	0
WIBG	102912	29949	0	0	0	0	50	8	3089571	2.589356e-06	0	0	0	NaN	0
WIF1	187801	48575	0	0	0	0	50	11	4865339	2.260891e-06	0	0	0	NaN	0
WIPF1	228805	80735	0	1	0	0	50	4	3815784	1.048277e-06	3.230600e-06	4.370534e-06	0	NaN	0
WIPF2	201737	69814	0	0	0	0	50	8	3921644	2.039961e-06	0	0	0	NaN	0
WIPF3	218487	78189	0	0	0	0	50	7	3915011	1.787990e-06	0	0	0	NaN	0
WIPI1	218889	60702	0	0	1	0	4	1	230681	4.334991e-06	3.576653e-06	0	1.647392e-05	NaN	1.647392e-05
WIPI2	227197	63248	0	1	0	0	50	3	3808682	7.876741e-07	3.442993e-06	4.401467e-06	0	NaN	0
WISP1	176009	49915	0	0	0	0	50	3	3312949	9.055376e-07	0	0	0	NaN	0
WISP2	115843	37922	0	0	0	0	50	9	2962338	3.038141e-06	0	0	0	NaN	0
WISP3	181838	46699	0	0	0	0	28	2	1783674	1.121281e-06	0	0	0	NaN	0
WIZ	361666	123347	0	1	0	0	50	2	3779202	5.292123e-07	2.061800e-06	2.764982e-06	0	NaN	0
WLS	287296	73298	0	0	0	0	50	6	3070744	1.953924e-06	0	0	0	NaN	0
WNK1	1336315	424244	0	0	1	0	45	1	3041130	3.288251e-07	5.680014e-07	0	2.357134e-06	NaN	2.357134e-06
WNK2	1020008	339958	0	1	1	0	23	5	2189761	2.283354e-06	1.470625e-06	9.803845e-07	2.941540e-06	NaN	2.941540e-06
WNK3	864903	238788	0	1	0	0	50	7	4192458	1.669665e-06	9.060507e-07	1.156199e-06	0	NaN	0
WNK4	577473	187533	0	2	0	0	50	2	2935337	6.813528e-07	2.614359e-06	3.463365e-06	0	NaN	0
WNT1	170716	55409	0	0	0	0	50	4	3877826	1.031506e-06	0	0	0	NaN	0
WNT10A	193898	60568	0	0	0	0	50	4	3686742	1.084969e-06	0	0	0	NaN	0
WNT10B	181235	57151	0	0	0	0	50	5	3874476	1.290497e-06	0	0	0	NaN	0
WNT11	167366	49915	0	0	0	0	50	2	3534049	5.659231e-07	0	0	0	NaN	0
WNT16	186260	50719	0	0	0	0	50	4	4200967	9.521617e-07	0	0	0	NaN	0
WNT2	174401	46498	0	1	1	0	22	6	1571016	3.819185e-06	9.053912e-06	5.733912e-06	2.150630e-05	NaN	2.150630e-05
WNT2B	202809	63114	0	0	0	0	50	1	3861478	2.589682e-07	0	0	0	NaN	0
WNT3	169376	48508	0	0	0	0	50	8	4746481	1.685459e-06	0	0	0	NaN	0
WNT3A	167701	47972	0	0	0	0	50	3	4190582	7.158910e-07	0	0	0	NaN	0
WNT4	166495	48977	0	0	0	0	50	1	3177207	3.147418e-07	0	0	0	NaN	0
WNT5A	183312	49647	0	0	0	0	50	5	3688350	1.355620e-06	0	0	0	NaN	0
WNT5B	171855	48441	0	0	0	0	50	3	3349129	8.957553e-07	0	0	0	NaN	0
WNT6	166897	56213	0	0	0	0	50	5	3821546	1.308371e-06	0	0	0	NaN	0
WNT7A	166897	46565	0	0	0	0	50	3	3777527	7.941704e-07	0	0	0	NaN	0
WNT7B	166495	46967	0	0	0	0	50	6	3534652	1.697480e-06	0	0	0	NaN	0
WNT8A	172592	44086	0	0	1	0	4	1	420894	2.375895e-06	4.615143e-06	0	2.268294e-05	NaN	2.268294e-05
WNT8B	167031	49245	0	0	0	0	50	1	3401389	2.939975e-07	0	0	0	NaN	0
WNT9A	170515	53399	0	0	0	0	50	6	3305646	1.815076e-06	0	0	0	NaN	0
WNT9B	165825	52863	0	0	0	0	50	3	2591560	1.157604e-06	0	0	0	NaN	0
WRAP53	262171	77921	0	0	0	0	50	7	3119855	2.243694e-06	0	0	0	NaN	0
WRB	86497	22646	0	0	0	0	50	1	3327555	3.005210e-07	0	0	0	NaN	0
WRN	715694	175741	0	0	0	0	50	1	4399756	2.272853e-07	0	0	0	NaN	0
WRNIP1	312622	93800	0	0	0	0	50	2	3273888	6.108944e-07	0	0	0	NaN	0
WSB1	206092	54806	0	0	0	0	50	4	2676784	1.494331e-06	0	0	0	NaN	0
WSB2	196243	54806	0	1	0	0	50	2	3670461	5.448907e-07	3.983286e-06	5.095723e-06	0	NaN	0
WSCD1	270546	82410	0	0	1	0	50	9	4044120	2.225453e-06	2.833214e-06	0	1.213445e-05	NaN	1.213445e-05
WSCD2	271082	75844	0	1	1	0	50	2	2940697	6.801109e-07	5.764918e-06	3.688921e-06	1.318496e-05	NaN	1.318496e-05
WT1	249307	70283	0	0	0	0	50	2	4083382	4.897901e-07	0	0	0	NaN	0
WTAP	195104	50317	0	1	0	0	50	2	4249475	4.706464e-07	4.074631e-06	5.125472e-06	0	NaN	0
WTIP	197985	67536	0	0	0	0	50	12	3662890	3.276102e-06	0	0	0	NaN	0
WWC1	539886	153564	0	0	0	0	50	2	3473548	5.757802e-07	0	0	0	NaN	0
WWC2	578679	158388	0	1	0	0	50	2	4388701	4.557157e-07	1.356729e-06	1.728074e-06	0	NaN	0
WWC3	521528	155239	0	0	0	0	19	1	1114545	8.972271e-07	0	0	0	NaN	0
WWOX	210179	58558	0	0	0	0	50	9	3113691	2.890460e-06	0	0	0	NaN	0
WWP1	459017	116044	0	0	0	0	50	2	3911594	5.113005e-07	0	0	0	NaN	0
WWP2	427661	116446	0	0	1	0	50	8	4192056	1.908371e-06	1.837874e-06	0	8.587672e-06	NaN	8.587672e-06
WWTR1	192290	54337	0	1	0	0	35	5	2037872	2.453540e-06	4.054706e-06	5.200478e-06	0	NaN	0
XAB2	415601	115843	0	0	0	0	50	2	3222164	6.207009e-07	0	0	0	NaN	0
XAF1	150616	36314	0	1	0	0	50	6	3422293	1.753210e-06	5.349596e-06	6.639401e-06	0	NaN	0
XAGE1A	245555	31825	0	0	0	0	50	15	7493213	2.001812e-06	0	0	0	NaN	0
XAGE1B	245555	31825	0	0	0	0	50	15	7493213	2.001812e-06	0	0	0	NaN	0
XAGE1C	245555	31825	0	0	0	0	50	15	7493213	2.001812e-06	0	0	0	NaN	0
XAGE1D	245555	31825	0	0	0	0	50	15	7493213	2.001812e-06	0	0	0	NaN	0
XAGE1E	245555	31825	0	0	0	0	50	15	7493213	2.001812e-06	0	0	0	NaN	0
XAGE2	109880	27001	0	0	0	0	50	15	7488389	2.003101e-06	0	0	0	NaN	0
XAGE2B	109880	27001	0	0	0	0	50	15	7488389	2.003101e-06	0	0	0	NaN	0
XAGE3	56615	14539	0	0	0	0	50	2	3114562	6.421449e-07	0	0	0	NaN	0
XAGE5	55677	13668	0	0	0	0	50	4	3931694	1.017373e-06	0	0	0	NaN	0
XBP1	192223	43952	0	0	0	0	50	3	3027060	9.910606e-07	0	0	0	NaN	0
XCL1	54672	16683	0	1	0	0	50	3	3349665	8.956119e-07	1.401443e-05	1.829090e-05	0	NaN	0
XCL2	54605	16750	0	0	0	0	50	4	3380552	1.183239e-06	0	0	0	NaN	0
XCR1	153631	48575	0	0	0	0	50	2	2845289	7.029163e-07	0	0	0	NaN	0
XDH	649900	183044	0	1	0	0	16	0	1058466	0	1.200561e-06	1.538698e-06	0	NaN	0
XG	102443	24388	0	0	0	0	50	6	3493983	1.717238e-06	0	0	0	NaN	0
XIAP	243612	61506	0	0	0	0	50	2	2448649	8.167769e-07	0	0	0	NaN	0
XIRP1	842123	270613	0	1	0	0	26	2	1911309	1.046403e-06	8.986858e-07	1.187475e-06	0	NaN	0
XIRP2	1955663	503371	0	2	3	0	50	10	4199895	2.381012e-06	2.033319e-06	1.022671e-06	5.959819e-06	NaN	5.959819e-06
XK	209040	61305	0	0	0	0	50	4	3588587	1.114645e-06	0	0	0	NaN	0
XKR3	221703	58089	0	0	1	0	10	4	618879	6.463299e-06	3.574084e-06	0	1.721496e-05	NaN	1.721496e-05
XKR4	303644	90919	0	0	1	0	50	6	3922850	1.529500e-06	2.534450e-06	0	1.099880e-05	NaN	1.099880e-05
XKR5	321801	97485	0	0	0	0	50	2	3769889	5.305196e-07	0	0	0	NaN	0
XKR6	295403	93733	0	0	0	0	50	6	3491437	1.718490e-06	0	0	0	NaN	0
XKR7	262372	88976	0	0	0	0	50	8	3409965	2.346065e-06	0	0	0	NaN	0
XKR8	178354	62444	0	0	1	0	50	11	4353258	2.526843e-06	4.152858e-06	0	1.601435e-05	NaN	1.601435e-05
XKR9	180632	46498	0	0	0	0	50	6	3657128	1.640632e-06	0	0	0	NaN	0
XKRX	211854	61104	0	0	0	0	50	3	3386850	8.857788e-07	0	0	0	NaN	0
XKRY	110818	31490	0	0	0	0	50	15	7492878	2.001901e-06	0	0	0	NaN	0
XKRY2	110818	31490	0	0	0	0	50	15	7492878	2.001901e-06	0	0	0	NaN	0
XPA	136010	33232	0	0	0	0	50	5	3160725	1.581916e-06	0	0	0	NaN	0
XPC	287296	80936	0	0	0	0	50	6	3604600	1.664540e-06	0	0	0	NaN	0
XPNPEP1	330578	87703	0	0	0	0	50	5	3675754	1.360265e-06	0	0	0	NaN	0
XPNPEP2	332119	90986	0	1	0	0	50	4	3448289	1.159996e-06	2.363480e-06	3.010969e-06	0	NaN	0
XPNPEP3	245957	68005	0	1	0	0	50	2	4898504	4.082879e-07	3.185099e-06	4.065751e-06	0	NaN	0
XPO1	535933	129779	0	0	0	0	4	0	305051	0	0	0	0	NaN	0
XPO4	563403	149343	0	1	0	0	50	3	3719371	8.065880e-07	1.403024e-06	1.774928e-06	0	NaN	0
XPO5	592615	158924	0	0	0	0	17	2	1012638	1.975039e-06	0	0	0	NaN	0
XPO6	546519	150951	0	0	0	0	50	3	4313460	6.954974e-07	0	0	0	NaN	0
XPO7	542767	145859	0	1	1	0	50	8	4331215	1.847057e-06	2.904334e-06	1.842411e-06	6.855936e-06	NaN	6.855936e-06
XPOT	476705	123280	0	1	1	0	50	4	3212851	1.245000e-06	3.333417e-06	2.097733e-06	8.111616e-06	NaN	8.111616e-06
XPR1	340360	91187	0	1	0	0	50	4	3639574	1.099030e-06	2.317245e-06	2.938066e-06	0	NaN	0
XRCC1	307463	88105	0	0	0	0	50	4	3705971	1.079339e-06	0	0	0	NaN	0
XRCC2	135407	36046	0	0	0	0	50	6	3331106	1.801204e-06	0	0	0	NaN	0
XRCC3	161470	52595	0	0	0	0	50	2	3958427	5.052512e-07	0	0	0	NaN	0
XRCC4	168036	40803	0	1	0	0	50	4	4015980	9.960209e-07	4.788378e-06	5.951106e-06	0	NaN	0
XRCC5	367428	90651	0	0	0	0	34	2	1550246	1.290118e-06	0	0	0	NaN	0
XRCC6	301969	75509	0	0	0	0	50	5	4087670	1.223191e-06	0	0	0	NaN	0
XRCC6BP1	122208	31155	0	0	0	0	50	1	3445877	2.902019e-07	0	0	0	NaN	0
XRN1	849694	212993	0	3	0	0	50	6	3588319	1.672092e-06	2.823033e-06	3.530683e-06	0	NaN	0
XRN2	479519	117652	0	0	0	0	50	6	4030251	1.488741e-06	0	0	0	NaN	0
XRRA1	382302	109545	0	1	0	0	50	2	3822618	5.232016e-07	2.033153e-06	2.615733e-06	0	NaN	0
